0.0,32188163.722306,27238061.7177924,-59001.3898356135,
600.0,30966003.636374,28619866.7674269,-56710.9077759087,
1200.0,29684574.8560978,29946893.6110772,-54311.8753022899,
1800.0,28346330.0263428,31216602.3294892,-51808.8837726364,
2400.0,26953830.5374605,32426562.7098598,-49206.723534054,
3000.0,25509741.6228041,33574458.8972491,-46510.3747547885,
3600.0,24016827.2574994,34658093.8271026,-43724.9978928723,
4200.0,22477944.8682103,35675393.4304225,-40855.9238196204,
4800.0,20896039.8640493,36624410.6035176,-37908.6436169392,
5400.0,19274139.9990889,37503328.9347431,-34888.7980679945,
6000.0,17615349.5772593,38310466.1811023,-31802.1668612668,
6600.0,15922843.5107374,39044277.4880445,-28654.6575287936,
7200.0,14199861.2431884,39703358.3463058,-25452.2941395965,
7800.0,12449700.5494957,40286447.2801288,-22201.2057701182,
8400.0,10675711.2238448,40792428.2617182,-18907.6147735639,
9000.0,8881288.66824296,41220332.8473092,-15577.824870744,
9600.0,7069867.39374558,41569342.0307619,-12218.2090850968,
10200.0,5244914.44682784,41838787.8111328,-8835.19754507484,
10800.0,3409922.77348743,42028154.4712231,-5435.26517715607,
11400.0,1568404.5337675,42137079.5646591,-2024.91931312516,
12000.0,-276115.620488357,42165354.6096103,1389.31276475492,
12600.0,-2120107.29178881,42112925.4878232,4800.89631675138,
13200.0,-3960041.09415814,41979892.548203,8203.30165299228,
13800.0,-5792395.40834458,41766510.4147468,11590.0166311766,
14400.0,-7613663.1221774,41473187.4991953,14954.559120707,
15000.0,-9420358.34315282,41100485.2193358,18290.4894094762,
15600.0,-11209023.0704019,40649116.9244539,21591.4225294063,
16200.0,-12976233.8132844,40119946.5299869,24851.0404773408,
16800.0,-14718608.1439155,39513986.8639991,28063.1043077175,
17400.0,-16432811.1711176,38832397.7286324,31221.4660740546,
18000.0,-18115561.9233638,38076483.6802598,34320.0805961796,
18600.0,-19763639.6285447,37247691.5325687,37353.0170309334,
19200.0,-21373889.878494,36347607.5873743,40314.4702239421,
19800.0,-22943230.6665012,35377954.5984513,43198.771820955,
20400.0,-24468658.2862572,34340588.4741907,46000.4011173155,
21000.0,-25947253.0809145,33237494.725413,48713.9956248987,
21600.0,-27376185.031297,32070784.665109,51334.3613362472,
22200.0,-28752719.1725282,30842691.3674091,53856.4826662452,
22800.0,-30074220.8287416,29555565.3934893,56275.5320523822,
23400.0,-31338160.6558206,28211870.2926235,58586.8791950902,
24000.0,-32542119.4825508,26814177.886963,60786.0999206272,
24600.0,-33683792.9408949,25365163.3490884,62868.984649412,
25200.0,-34760995.8765302,23867600.081757,64831.5464536782,
25800.0,-35771666.5312255,22324354.4096201,66670.0286889987,
26400.0,-36713870.489023,20738380.093111,68380.9121850662,
27000.0,-37585804.3787019,19112712.6749606,69960.9219819777,
27600.0,-38385799.3254127,17450463.6701995,71407.0335991197,
28200.0,-39112324.1448947,15754814.6107356,72716.478824679,
28800.0,-39763988.274149,14029010.9559305,73886.7510146389,
29400.0,-40339544.432966,12276355.8808145,74915.6098911996,
30000.0,-40837891.0112116,10500203.9538307,75801.0858313517,
30600.0,-41258074.1772981,8703954.7162252,76541.4836374637,
31200.0,-41599289.7038135,6891046.17534278,77135.3857826252,
31800.0,-41860884.5068053,5064948.22431099,77581.6551245404,
32400.0,-42042357.8957786,3229156.00068959,77879.4370827817,
33000.0,-42143362.5320144,1387183.19680763,78028.1612752376,
33600.0,-42163705.0933729,-457444.665422475,78027.5426106091,
34200.0,-42103346.6443114,-2301196.98232328,77877.5818348713,
34800.0,-41962402.7104061,-4140544.82600078,77578.5655306514,
35400.0,-41741143.0572376,-5971967.69869049,77131.0655695205,
36000.0,-41439991.1740619,-7791960.27095348,76535.938018248,
36600.0,-41059523.4632549,-9597039.09086005,75794.3215011138,
37200.0,-40600468.1370831,-11383749.2512863,74907.6350213961,
37800.0,-40063703.8239116,-13148671.0025774,73877.5752462301,
38400.0,-39450257.8865147,-14888426.2979277,72706.113260004,
39000.0,-38761304.4557132,-16599685.2589334,71395.4907925243,
39600.0,-37998162.183096,-18279172.5489551,69948.2159291603,
40200.0,-37162291.7171317,-19923673.642087,68367.0583111828,
40800.0,-36255292.9074985,-21530040.9757359,66655.043835462,
41400.0,-35278901.7429844,-23095199.9750314,64815.4488637163,
42000.0,-34234987.0288177,-24616154.9375391,62851.7939523168,
42600.0,-33125546.8097878,-26089994.7670132,60767.8371147343,
43200.0,-31952704.5460054,-27513898.5452093,58567.5666294531,
43800.0,-30718705.048612,-28885140.9311058,56255.193407159,
44400.0,-29425910.1832308,-30201097.3771827,53835.1429317866,
45000.0,-28076794.3493766,-31459249.1527836,51312.0467908568,
45600.0,-26673939.7444672,-32657188.1649542,48690.7338113031,
46200.0,-25220031.4215243,-33792621.5675064,45976.2208177973,
46800.0,-23717852.1499989,-34863376.1495127,43173.7030312058,
47400.0,-22170277.0895721,-35867402.4948149,40288.5441255307,
48000.0,-20580268.2871241,-36802778.9045897,37326.2659625101,
48600.0,-18950869.0073939,-37667715.0754686,34292.5380233102,
49200.0,-17285197.9082011,-38460555.5261612,31193.1665577551,
49800.0,-15586443.0713485,-39179782.7660392,28034.0834716362,
50400.0,-13857855.9006704,-39824020.1995961,24821.3349736275,
51000.0,-12102744.8988581,-40392034.7612456,21561.0700032801,
51600.0,-10324469.3350191,-40882739.2753974,18259.5284624099,
52200.0,-8526432.81506179,-41295194.5373028,14923.029272384,
52800.0,-6712076.76721106,-41628611.1106882,11557.9582800499,
53400.0,-4884873.85515289,-41882350.8387273,8170.75603564137,
54000.0,-3048321.33137217,-42055928.0654705,4767.90546585445,
54600.0,-1205934.34344689,-42149010.5653861,1355.91946585681,
55200.0,638760.793928758,-42161420.1792381,-2058.6715661409,
55800.0,2482233.34827066,-42093133.1550811,-5469.33222781866,
56400.0,4320954.92710942,-41944280.1937224,-8869.53462131787,
57000.0,6151406.23130682,-41715146.1985607,-12252.7708474787,
57600.0,7970083.79095776,-41406169.7302849,-15612.5654617736,
58200.0,9773506.67101999,-41017942.1674702,-18942.4878682774,
58800.0,11558223.1337826,-40551206.5746869,-22236.1646277154,
59400.0,13320817.2454772,-40006856.2802779,-25487.2916562068,
60000.0,15057915.4143404,-39385933.1665382,-28689.6462912836,
60600.0,16766192.8476533,-38689625.6755563,-31837.0992021106,
61200.0,18442379.9153572,-37919266.5345497,-34923.6261210831,
61800.0,20083268.4081098,-37076330.2050322,-37943.3193743941,
62400.0,21685717.6777732,-36162430.0607055,-40890.3991894434,
63000.0,23246660.6485831,-35179315.2994784,-43759.2247575112,
63600.0,24763109.6875178,-34128867.5955104,-46544.3050304706,
64200.0,26232162.3225994,-33013097.4977053,-49240.3092308792,
64800.0,27651006.7982067,-31834140.5815333,-51842.0770553833,
65400.0,29016927.4567498,-30594253.3615599,-54344.6285517942,
66000.0,30327309.9364236,-29295808.9724895,-56743.1736511039,
66600.0,31579646.1750732,-27941292.6270068,-59033.1213360144,
67200.0,32771539.2106061,-26533296.8590983,-61210.0884285344,
67800.0,33900707.7687625,-25074516.5619591,-63269.9079798153,
68400.0,34964990.6294517,-23567743.8299942,-65208.6372461384,
69000.0,35962350.7633162,-22015862.614765,-67022.5652358025,
69600.0,36890879.2305887,-20421843.2051297,-68708.219812478,
70200.0,37748798.8347869,-18788736.5421359,-70262.3743413805,
70800.0,38534467.5242572,-17119668.3795385,-71682.0538656324,
71400.0,39246381.5350474,-15417833.3011329,-72964.5408008937,
72000.0,39883178.2690246,-13686488.6065662,-74107.380137303,
72600.0,40443638.9021892,-11928948.0760127,-75108.3841396398,
73200.0,40926690.7170139,-10148575.6289344,-75965.6365340382,
73800.0,41331409.155947,-8348778.88469497,-76677.4961774071,
74400.0,41657019.5909242,-6533002.64061835,-77242.6001989676,
75000.0,41902898.8060007,-4704722.27867198,-77659.8666094725,
75600.0,42068576.1901821,-2867437.11361602,-77928.496372846,
76200.0,42153734.6381708,-1024663.69533549,-78047.974936258,
76800.0,42158211.1573026,820070.921806248,-78018.0732157151,
77400.0,42081997.1795141,2663235.92971977,-77838.8480352726,
78000.0,41925238.5777422,4501303.52453821,-77510.6420190271,
78600.0,41688235.3867241,6330755.65879808,-77034.0829360965,
79200.0,41371441.2287335,8148090.77496036,-76410.082499843,
79800.0,40975462.4453512,9949830.50736465,-75639.8346236236,
80400.0,40501056.9369325,11732526.3397916,-74724.8131364247,
81000.0,39949132.7119907,13492766.2059028,-73666.7689627315,
81600.0,39320746.1492779,15227181.0199022,-72467.7267720432,
82200.0,38617099.9758808,16932451.1249514,-71129.9811044293,
82800.0,37839540.9652149,18605312.6469544,-69656.0919795776,
83400.0,36989557.3593059,20242563.7416016,-68048.87999767,
84000.0,36068776.0203088,21841070.7226661,-66311.420941545,
84600.0,35078959.3167072,23397774.0598566,-64447.0398904129,
85200.0,34022001.7501483,24909694.234743,-62459.3048563967,
85800.0,32899926.3293884,26373937.4435209,-60352.0199561286,
86400.0,31714880.698263,27787701.1357397,-58129.2181303925,
87000.0,30469133.0251191,29148279.3783561,-55795.1534258154,
87600.0,29165067.6615504,30453068.0348773,-53354.2928533212,
88200.0,27805180.5787758,31699569.7496499,-50811.3078389987,
88800.0,26392074.5903626,32885398.7277858,-48171.0652836392,
89400.0,24928454.3704614,34008285.3015562,-45438.618248189,
90000.0,23417121.2770874,35066080.2745123,-42619.1962828359,
90600.0,21860967.9903313,36056759.0350396,-39718.1954182578,
91200.0,20262972.975803,36978425.431442,-36741.1678382653,
91800.0,18626194.7838615,37829315.4011672,-33693.8112534804,
92400.0,16953766.1955815,38607800.3472052,-30581.957996505,
93000.0,15248888.2266232,39312390.2552156,-27411.5638593706,
93600.0,13514824.0005252,39941736.5453986,-24188.696694687,
94200.0,11754892.503102,40494634.6536705,-20919.5248022384,
94800.0,9972462.22992991,40970026.3371898,-17610.3051233432,
95400.0,8170944.73908054,41367001.6998242,-14267.3712655248,
96000.0,6353788.12141513,41684800.9336876,-10897.1213803602,
96600.0,4524470.40096956,41922815.7734052,-7506.00591784103,
97200.0,2686492.87804047,42080590.6603301,-4100.51528055057,
97800.0,843373.427726856,42157823.6144782,-687.167401354455,
98400.0,-1001360.23326167,42154366.8125167,2727.50473161854,
99000.0,-2844177.29862483,42070226.8706967,6136.9655788495,
99600.0,-4681550.63040767,41905564.83219,9534.68955822435,
100200.0,-6509963.50992115,41660695.8588532,12914.1735347867,
100800.0,-8325916.36870542,41336088.628012,16268.9492675898,
101400.0,-10125933.4866872,40932364.435415,19592.5957897451,
102000.0,-11906569.6446776,40450296.006079,22878.7516980632,
102600.0,-13664416.7184935,39890806.0153002,26121.1273287018,
103200.0,-15396110.2020866,39254965.3226594,29313.516795534,
103800.0,-17098335.6471792,38543990.9224057,32449.809868226,
104400.0,-18767835.0070941,37759243.6141391,35524.0036672273,
105000.0,-20401412.8726317,36902225.3982503,38530.2141533474,
105600.0,-21995942.5880585,35974576.6011031,41462.6873898826,
106200.0,-23548372.2355037,34978072.7354631,44315.8105557867,
106800.0,-25055730.476306,33914621.1021788,47084.1226887658,
107400.0,-26515132.2381352,32786257.1396225,49762.3251377373,
108000.0,-27923784.2369952,31595140.527879,52345.2917046629,
108600.0,-29278990.3235538,30343551.0551305,54828.0784563452,
109200.0,-30578156.6435492,29033884.2541611,57205.9331873826,
109800.0,-31818796.602406,27668646.8173286,59474.3045162131,
110400.0,-32998535.6245644,26250451.7987668,61628.8505967868,
111000.0,-34115115.6983939,24782013.6130269,63665.4474292115,
111600.0,-35166399.698014,23266142.8397052,65580.1967534965,
112200.0,-36150375.4737367,21705740.8440149,67369.4335112368,
112800.0,-37065159.7033042,20103794.2235984,69029.7328609743,
113400.0,-37909001.4965572,18463369.0921959,70557.9167338152,
114000.0,-38680285.7466215,16787605.2111352,71951.0599167554,
114600.0,-39377536.2212154,15079709.979841,73206.4956520473,
115200.0,-39999418.3881414,13342952.2969104,74321.8207419129,
115800.0,-40544741.9695769,11580656.3034523,75294.9001488318,
116400.0,-41012463.2202531,9796195.02071519,76123.8710825824,
117000.0,-41401686.9251767,7992983.89415002,76807.1465662169,
117600.0,-41711668.1130664,6174474.25626435,77343.4184741614,
118200.0,-41941813.4822202,4344146.72081076,77731.660036596,
118800.0,-42091682.5360925,2505504.52090706,77971.1278053496,
119400.0,-42160988.4264,662066.803884348,78061.3630775193,
120000.0,-42149598.5021485,-1182638.10434646,78002.1927741096,
120600.0,-42057534.563525,-3025079.45246999,77793.7297719932,
121200.0,-41884972.8201734,-4861730.82160779,77436.3726885677,
121800.0,-41632243.5539298,-6689076.87485711,76930.805119508,
122400.0,-41299830.4866671,-8503620.08561028,76277.9943310871,
123000.0,-40888369.8544533,-10301887.4318082,75479.1894095485,
123600.0,-40398649.189803,-12080437.0432645,74535.9188710871,
124200.0,-39831605.8143437,-13835864.7893904,73449.9877369986,
124800.0,-39188325.0447922,-15564810.794666,72223.4740796193,
125400.0,-38470038.1156633,-17263965.8694272,70858.7250456056,
126000.0,-37678119.8227004,-18930077.8436181,69358.3523642609,
126600.0,-36814085.891524,-20559957.7914285,67725.22734941,
127200.0,-35879590.076544,-22150486.1348741,65962.4754044268,
127800.0,-34876420.9956905,-23698618.6146375,64073.4700409568,
128400.0,-33806498.7070078,-25201392.1167667,62061.8264227319,
129000.0,-32671871.0336807,-26655930.3440481,59931.3944468608,
129600.0,-31474709.6445151,-28059449.3212202,57686.2513758386,
130200.0,-30217305.8973826,-29409262.723478,55330.694034354,
130800.0,-28902066.4535761,-30702787.0180832,52869.2305858771,
131400.0,-27531508.6714797,-31937546.4092237,50306.5719046786,
132000.0,-26108255.7883643,-33111177.5766683,47647.6225599048,
132600.0,-24635031.8995282,-34221434.1991468,44897.471428863,
133200.0,-23114656.744406,-35266191.253787,42061.3819575591,
133800.0,-21550040.3096009,-36243449.083398,39144.7820870576,
134400.0,-19944177.2591965,-37151337.2237963,36153.2538650101,
135000.0,-18300141.2029935,-37988117.9838603,33092.5227622059,
135600.0,-16621078.8136393,-38752189.7714599,29968.4467145567,
136200.0,-14910203.8039242,-39442090.1588907,26787.0049115491,
136800.0,-13170790.7757572,-40056498.6819502,23554.2863526046,
137400.0,-11406168.952604,-40594239.3672962,20276.4781932329,
138000.0,-9619715.80737714,-41054282.9832516,16959.8539032548,
138600.0,-7814850.59797894,-41435749.0097464,13610.761259847,
139200.0,-5995027.82286743,-41737907.3236258,10235.6101983219,
